,image_path,label
411,E:\satellite image classification\data\cloudy\train_18215.jpg,Cloudy
412,E:\satellite image classification\data\cloudy\train_18223.jpg,Cloudy
413,E:\satellite image classification\data\cloudy\train_18253.jpg,Cloudy
414,E:\satellite image classification\data\cloudy\train_18258.jpg,Cloudy
415,E:\satellite image classification\data\cloudy\train_18281.jpg,Cloudy
416,E:\satellite image classification\data\cloudy\train_18329.jpg,Cloudy
417,E:\satellite image classification\data\cloudy\train_18344.jpg,Cloudy
418,E:\satellite image classification\data\cloudy\train_18355.jpg,Cloudy
419,E:\satellite image classification\data\cloudy\train_1836.jpg,Cloudy
420,E:\satellite image classification\data\cloudy\train_18386.jpg,Cloudy
421,E:\satellite image classification\data\cloudy\train_18402.jpg,Cloudy
422,E:\satellite image classification\data\cloudy\train_18417.jpg,Cloudy
423,E:\satellite image classification\data\cloudy\train_18444.jpg,Cloudy
424,E:\satellite image classification\data\cloudy\train_18475.jpg,Cloudy
425,E:\satellite image classification\data\cloudy\train_1849.jpg,Cloudy
426,E:\satellite image classification\data\cloudy\train_18513.jpg,Cloudy
427,E:\satellite image classification\data\cloudy\train_18551.jpg,Cloudy
428,E:\satellite image classification\data\cloudy\train_1856.jpg,Cloudy
429,E:\satellite image classification\data\cloudy\train_18567.jpg,Cloudy
430,E:\satellite image classification\data\cloudy\train_18572.jpg,Cloudy
431,E:\satellite image classification\data\cloudy\train_18626.jpg,Cloudy
432,E:\satellite image classification\data\cloudy\train_18646.jpg,Cloudy
433,E:\satellite image classification\data\cloudy\train_18658.jpg,Cloudy
434,E:\satellite image classification\data\cloudy\train_18661.jpg,Cloudy
435,E:\satellite image classification\data\cloudy\train_18672.jpg,Cloudy
436,E:\satellite image classification\data\cloudy\train_1876.jpg,Cloudy
437,E:\satellite image classification\data\cloudy\train_18768.jpg,Cloudy
438,E:\satellite image classification\data\cloudy\train_18821.jpg,Cloudy
439,E:\satellite image classification\data\cloudy\train_18860.jpg,Cloudy
440,E:\satellite image classification\data\cloudy\train_18862.jpg,Cloudy
441,E:\satellite image classification\data\cloudy\train_18887.jpg,Cloudy
442,E:\satellite image classification\data\cloudy\train_18913.jpg,Cloudy
443,E:\satellite image classification\data\cloudy\train_18918.jpg,Cloudy
444,E:\satellite image classification\data\cloudy\train_18939.jpg,Cloudy
445,E:\satellite image classification\data\cloudy\train_18942.jpg,Cloudy
446,E:\satellite image classification\data\cloudy\train_18954.jpg,Cloudy
447,E:\satellite image classification\data\cloudy\train_18976.jpg,Cloudy
448,E:\satellite image classification\data\cloudy\train_19000.jpg,Cloudy
449,E:\satellite image classification\data\cloudy\train_19027.jpg,Cloudy
450,E:\satellite image classification\data\cloudy\train_19069.jpg,Cloudy
451,E:\satellite image classification\data\cloudy\train_19085.jpg,Cloudy
452,E:\satellite image classification\data\cloudy\train_19110.jpg,Cloudy
453,E:\satellite image classification\data\cloudy\train_19130.jpg,Cloudy
454,E:\satellite image classification\data\cloudy\train_1916.jpg,Cloudy
455,E:\satellite image classification\data\cloudy\train_1921.jpg,Cloudy
456,E:\satellite image classification\data\cloudy\train_19288.jpg,Cloudy
457,E:\satellite image classification\data\cloudy\train_19299.jpg,Cloudy
458,E:\satellite image classification\data\cloudy\train_1933.jpg,Cloudy
459,E:\satellite image classification\data\cloudy\train_19347.jpg,Cloudy
460,E:\satellite image classification\data\cloudy\train_19363.jpg,Cloudy
461,E:\satellite image classification\data\cloudy\train_19386.jpg,Cloudy
462,E:\satellite image classification\data\cloudy\train_19392.jpg,Cloudy
463,E:\satellite image classification\data\cloudy\train_19396.jpg,Cloudy
464,E:\satellite image classification\data\cloudy\train_19411.jpg,Cloudy
465,E:\satellite image classification\data\cloudy\train_19420.jpg,Cloudy
466,E:\satellite image classification\data\cloudy\train_19442.jpg,Cloudy
467,E:\satellite image classification\data\cloudy\train_19500.jpg,Cloudy
468,E:\satellite image classification\data\cloudy\train_19502.jpg,Cloudy
469,E:\satellite image classification\data\cloudy\train_19504.jpg,Cloudy
470,E:\satellite image classification\data\cloudy\train_19513.jpg,Cloudy
471,E:\satellite image classification\data\cloudy\train_19621.jpg,Cloudy
472,E:\satellite image classification\data\cloudy\train_19642.jpg,Cloudy
473,E:\satellite image classification\data\cloudy\train_1968.jpg,Cloudy
474,E:\satellite image classification\data\cloudy\train_1969.jpg,Cloudy
475,E:\satellite image classification\data\cloudy\train_19693.jpg,Cloudy
476,E:\satellite image classification\data\cloudy\train_19694.jpg,Cloudy
477,E:\satellite image classification\data\cloudy\train_19756.jpg,Cloudy
478,E:\satellite image classification\data\cloudy\train_19785.jpg,Cloudy
479,E:\satellite image classification\data\cloudy\train_19792.jpg,Cloudy
480,E:\satellite image classification\data\cloudy\train_19813.jpg,Cloudy
481,E:\satellite image classification\data\cloudy\train_19849.jpg,Cloudy
482,E:\satellite image classification\data\cloudy\train_19863.jpg,Cloudy
483,E:\satellite image classification\data\cloudy\train_19906.jpg,Cloudy
484,E:\satellite image classification\data\cloudy\train_19911.jpg,Cloudy
485,E:\satellite image classification\data\cloudy\train_19951.jpg,Cloudy
486,E:\satellite image classification\data\cloudy\train_20008.jpg,Cloudy
487,E:\satellite image classification\data\cloudy\train_20051.jpg,Cloudy
488,E:\satellite image classification\data\cloudy\train_20054.jpg,Cloudy
489,E:\satellite image classification\data\cloudy\train_2006.jpg,Cloudy
490,E:\satellite image classification\data\cloudy\train_20069.jpg,Cloudy
491,E:\satellite image classification\data\cloudy\train_20077.jpg,Cloudy
492,E:\satellite image classification\data\cloudy\train_20141.jpg,Cloudy
493,E:\satellite image classification\data\cloudy\train_20162.jpg,Cloudy
494,E:\satellite image classification\data\cloudy\train_20177.jpg,Cloudy
495,E:\satellite image classification\data\cloudy\train_20179.jpg,Cloudy
496,E:\satellite image classification\data\cloudy\train_20202.jpg,Cloudy
497,E:\satellite image classification\data\cloudy\train_2021.jpg,Cloudy
498,E:\satellite image classification\data\cloudy\train_20216.jpg,Cloudy
499,E:\satellite image classification\data\cloudy\train_20239.jpg,Cloudy
500,E:\satellite image classification\data\cloudy\train_20247.jpg,Cloudy
501,E:\satellite image classification\data\cloudy\train_20250.jpg,Cloudy
502,E:\satellite image classification\data\cloudy\train_20310.jpg,Cloudy
503,E:\satellite image classification\data\cloudy\train_20320.jpg,Cloudy
504,E:\satellite image classification\data\cloudy\train_20352.jpg,Cloudy
505,E:\satellite image classification\data\cloudy\train_20356.jpg,Cloudy
506,E:\satellite image classification\data\cloudy\train_20371.jpg,Cloudy
507,E:\satellite image classification\data\cloudy\train_20397.jpg,Cloudy
508,E:\satellite image classification\data\cloudy\train_20472.jpg,Cloudy
509,E:\satellite image classification\data\cloudy\train_20483.jpg,Cloudy
510,E:\satellite image classification\data\cloudy\train_20496.jpg,Cloudy
511,E:\satellite image classification\data\cloudy\train_20522.jpg,Cloudy
512,E:\satellite image classification\data\cloudy\train_20523.jpg,Cloudy
513,E:\satellite image classification\data\cloudy\train_20551.jpg,Cloudy
514,E:\satellite image classification\data\cloudy\train_20554.jpg,Cloudy
515,E:\satellite image classification\data\cloudy\train_2058.jpg,Cloudy
516,E:\satellite image classification\data\cloudy\train_20581.jpg,Cloudy
517,E:\satellite image classification\data\cloudy\train_20601.jpg,Cloudy
518,E:\satellite image classification\data\cloudy\train_20608.jpg,Cloudy
519,E:\satellite image classification\data\cloudy\train_20609.jpg,Cloudy
520,E:\satellite image classification\data\cloudy\train_20612.jpg,Cloudy
521,E:\satellite image classification\data\cloudy\train_20655.jpg,Cloudy
522,E:\satellite image classification\data\cloudy\train_20675.jpg,Cloudy
523,E:\satellite image classification\data\cloudy\train_20688.jpg,Cloudy
524,E:\satellite image classification\data\cloudy\train_20690.jpg,Cloudy
525,E:\satellite image classification\data\cloudy\train_20703.jpg,Cloudy
526,E:\satellite image classification\data\cloudy\train_20748.jpg,Cloudy
527,E:\satellite image classification\data\cloudy\train_20756.jpg,Cloudy
528,E:\satellite image classification\data\cloudy\train_20821.jpg,Cloudy
529,E:\satellite image classification\data\cloudy\train_20826.jpg,Cloudy
530,E:\satellite image classification\data\cloudy\train_20841.jpg,Cloudy
531,E:\satellite image classification\data\cloudy\train_20864.jpg,Cloudy
532,E:\satellite image classification\data\cloudy\train_20891.jpg,Cloudy
533,E:\satellite image classification\data\cloudy\train_20894.jpg,Cloudy
534,E:\satellite image classification\data\cloudy\train_20895.jpg,Cloudy
535,E:\satellite image classification\data\cloudy\train_20957.jpg,Cloudy
536,E:\satellite image classification\data\cloudy\train_2100.jpg,Cloudy
537,E:\satellite image classification\data\cloudy\train_21004.jpg,Cloudy
538,E:\satellite image classification\data\cloudy\train_21016.jpg,Cloudy
539,E:\satellite image classification\data\cloudy\train_21071.jpg,Cloudy
540,E:\satellite image classification\data\cloudy\train_21098.jpg,Cloudy
541,E:\satellite image classification\data\cloudy\train_21140.jpg,Cloudy
542,E:\satellite image classification\data\cloudy\train_21151.jpg,Cloudy
543,E:\satellite image classification\data\cloudy\train_2118.jpg,Cloudy
544,E:\satellite image classification\data\cloudy\train_21278.jpg,Cloudy
545,E:\satellite image classification\data\cloudy\train_21335.jpg,Cloudy
546,E:\satellite image classification\data\cloudy\train_21364.jpg,Cloudy
547,E:\satellite image classification\data\cloudy\train_21385.jpg,Cloudy
548,E:\satellite image classification\data\cloudy\train_21388.jpg,Cloudy
549,E:\satellite image classification\data\cloudy\train_21478.jpg,Cloudy
550,E:\satellite image classification\data\cloudy\train_21502.jpg,Cloudy
551,E:\satellite image classification\data\cloudy\train_21555.jpg,Cloudy
552,E:\satellite image classification\data\cloudy\train_21569.jpg,Cloudy
553,E:\satellite image classification\data\cloudy\train_21591.jpg,Cloudy
554,E:\satellite image classification\data\cloudy\train_2163.jpg,Cloudy
555,E:\satellite image classification\data\cloudy\train_2164.jpg,Cloudy
556,E:\satellite image classification\data\cloudy\train_21657.jpg,Cloudy
557,E:\satellite image classification\data\cloudy\train_21673.jpg,Cloudy
558,E:\satellite image classification\data\cloudy\train_21706.jpg,Cloudy
559,E:\satellite image classification\data\cloudy\train_21750.jpg,Cloudy
560,E:\satellite image classification\data\cloudy\train_21788.jpg,Cloudy
561,E:\satellite image classification\data\cloudy\train_21804.jpg,Cloudy
562,E:\satellite image classification\data\cloudy\train_21806.jpg,Cloudy
563,E:\satellite image classification\data\cloudy\train_21812.jpg,Cloudy
564,E:\satellite image classification\data\cloudy\train_21867.jpg,Cloudy
565,E:\satellite image classification\data\cloudy\train_21868.jpg,Cloudy
566,E:\satellite image classification\data\cloudy\train_21871.jpg,Cloudy
567,E:\satellite image classification\data\cloudy\train_21872.jpg,Cloudy
568,E:\satellite image classification\data\cloudy\train_21884.jpg,Cloudy
569,E:\satellite image classification\data\cloudy\train_21888.jpg,Cloudy
570,E:\satellite image classification\data\cloudy\train_21908.jpg,Cloudy
571,E:\satellite image classification\data\cloudy\train_21922.jpg,Cloudy
572,E:\satellite image classification\data\cloudy\train_21972.jpg,Cloudy
573,E:\satellite image classification\data\cloudy\train_22027.jpg,Cloudy
574,E:\satellite image classification\data\cloudy\train_22041.jpg,Cloudy
575,E:\satellite image classification\data\cloudy\train_22110.jpg,Cloudy
576,E:\satellite image classification\data\cloudy\train_22118.jpg,Cloudy
577,E:\satellite image classification\data\cloudy\train_22123.jpg,Cloudy
578,E:\satellite image classification\data\cloudy\train_22160.jpg,Cloudy
579,E:\satellite image classification\data\cloudy\train_22175.jpg,Cloudy
580,E:\satellite image classification\data\cloudy\train_22193.jpg,Cloudy
581,E:\satellite image classification\data\cloudy\train_22250.jpg,Cloudy
582,E:\satellite image classification\data\cloudy\train_22263.jpg,Cloudy
583,E:\satellite image classification\data\cloudy\train_2231.jpg,Cloudy
584,E:\satellite image classification\data\cloudy\train_22314.jpg,Cloudy
585,E:\satellite image classification\data\cloudy\train_2234.jpg,Cloudy
586,E:\satellite image classification\data\cloudy\train_2236.jpg,Cloudy
587,E:\satellite image classification\data\cloudy\train_22369.jpg,Cloudy
588,E:\satellite image classification\data\cloudy\train_22371.jpg,Cloudy
589,E:\satellite image classification\data\cloudy\train_22386.jpg,Cloudy
590,E:\satellite image classification\data\cloudy\train_22405.jpg,Cloudy
591,E:\satellite image classification\data\cloudy\train_22410.jpg,Cloudy
592,E:\satellite image classification\data\cloudy\train_22455.jpg,Cloudy
593,E:\satellite image classification\data\cloudy\train_22486.jpg,Cloudy
594,E:\satellite image classification\data\cloudy\train_22582.jpg,Cloudy
595,E:\satellite image classification\data\cloudy\train_22590.jpg,Cloudy
596,E:\satellite image classification\data\cloudy\train_22646.jpg,Cloudy
597,E:\satellite image classification\data\cloudy\train_2267.jpg,Cloudy
598,E:\satellite image classification\data\cloudy\train_22728.jpg,Cloudy
599,E:\satellite image classification\data\cloudy\train_22741.jpg,Cloudy
600,E:\satellite image classification\data\cloudy\train_22773.jpg,Cloudy
601,E:\satellite image classification\data\cloudy\train_22808.jpg,Cloudy
602,E:\satellite image classification\data\cloudy\train_22809.jpg,Cloudy
603,E:\satellite image classification\data\cloudy\train_22860.jpg,Cloudy
604,E:\satellite image classification\data\cloudy\train_22865.jpg,Cloudy
605,E:\satellite image classification\data\cloudy\train_22888.jpg,Cloudy
606,E:\satellite image classification\data\cloudy\train_22967.jpg,Cloudy
607,E:\satellite image classification\data\cloudy\train_22972.jpg,Cloudy
608,E:\satellite image classification\data\cloudy\train_23018.jpg,Cloudy
609,E:\satellite image classification\data\cloudy\train_23029.jpg,Cloudy
610,E:\satellite image classification\data\cloudy\train_23076.jpg,Cloudy
611,E:\satellite image classification\data\cloudy\train_23081.jpg,Cloudy
612,E:\satellite image classification\data\cloudy\train_23147.jpg,Cloudy
613,E:\satellite image classification\data\cloudy\train_23222.jpg,Cloudy
614,E:\satellite image classification\data\cloudy\train_23252.jpg,Cloudy
615,E:\satellite image classification\data\cloudy\train_23254.jpg,Cloudy
616,E:\satellite image classification\data\cloudy\train_23310.jpg,Cloudy
617,E:\satellite image classification\data\cloudy\train_23312.jpg,Cloudy
618,E:\satellite image classification\data\cloudy\train_23365.jpg,Cloudy
